fault	arm	suffix	steps	final_mount	readback	violated	isolated_per_device	isolated_by_check	isolated_at_mount	free_minus_allocatable	check_reads	check_read_bytes	switches	reads_refused	check_events
F4-rot-both	off(today)	OFMMFOF	O:ok F:noop M:ok M:ok F:noop O:ok F:ok(F=3,reclaimed=1)	ok	same	I-2.1,I-4.8,I-7.4	[0, 0]	0	0	[0, 0]	0	0	0	0	-
F4-rot-both	off(today)	OFMMFOO	O:ok F:noop M:ok M:ok F:noop O:ok O:ok	ok	same	I-2.1,I-4.8,I-7.4	[0, 0]	0	0	[0, 0]	0	0	0	0	-
F4-rot-both	off(today)	OFMMFOM	O:ok F:noop M:ok M:ok F:noop O:ok M:ok	ok	same	I-2.1,I-4.8,I-7.4	[0, 0]	0	0	[0, 0]	0	0	0	0	-
F4-rot-both	off(today)	OFMMMFF	O:ok F:noop M:ok M:ok M:ok F:noop F:noop	ok	same	I-2.1,I-4.8,I-7.4	[0, 0]	0	0	[0, 0]	0	0	0	0	-
F4-rot-both	off(today)	OFMMMFM	O:ok F:noop M:ok M:ok M:ok F:noop M:ok	ok	same	I-2.1,I-4.8,I-7.4	[0, 0]	0	0	[0, 0]	0	0	0	0	-
F4-rot-both	off(today)	OFMMMFO	O:ok F:noop M:ok M:ok M:ok F:noop O:ok	ok	same	I-2.1,I-4.8,I-7.4	[0, 0]	0	0	[0, 0]	0	0	0	0	-
F4-rot-both	off(today)	OFMMMMF	O:ok F:noop M:ok M:ok M:ok M:ok F:noop	ok	same	I-2.1,I-4.8,I-7.4	[0, 0]	0	0	[0, 0]	0	0	0	0	-
F4-rot-both	off(today)	OFMMMOF	O:ok F:noop M:ok M:ok M:ok O:ok F:ok(F=3,reclaimed=1)	ok	same	I-2.1,I-4.8,I-7.4	[0, 0]	0	0	[0, 0]	0	0	0	0	-
F4-rot-both	off(today)	OFMMMMO	O:ok F:noop M:ok M:ok M:ok M:ok O:ok	ok	same	I-2.1,I-4.8,I-7.4	[0, 0]	0	0	[0, 0]	0	0	0	0	-
F4-rot-both	off(today)	OFMMMOM	O:ok F:noop M:ok M:ok M:ok O:ok M:ok	ok	same	I-2.1,I-4.8,I-7.4	[0, 0]	0	0	[0, 0]	0	0	0	0	-
F4-rot-both	off(today)	OFMMMMM	O:ok F:noop M:ok M:ok M:ok M:ok M:ok	ok	same	I-2.1,I-4.8,I-7.4	[0, 0]	0	0	[0, 0]	0	0	0	0	-
F4-rot-both	off(today)	OFMMMOO	O:ok F:noop M:ok M:ok M:ok O:ok O:ok	ok	same	I-2.1,I-4.8,I-7.4	[0, 0]	0	0	[0, 0]	0	0	0	0	-
